address,area_ft,bath_full,bath_half,beds,built_year,city,days_on_market,lot_ft,price_ft,property_type,school1,school2,school3,sold_date,sold_price,state,zip_code
"1976 Adele Pl,","1,892",2,,4,1957,San Jose,37,"8,050",924,Single Family Home,9,6,6,22-Jun-18,1749000,CA,95125
"1975 Panama Ave,","1,352",1,1,4,1965,San Jose,37,"5,814",610,Single Family Home,5,3,4,13-Jul-18,825000,CA,95122
"1972 Foxworthy Ave,","1,938",2,1,3,1957,San Jose,37,"6,016",697,Single Family Home,5,7,8,6-Jul-18,1350000,CA,95124
"1970 Tampa Way,","1,669",2,,4,1968,San Jose,42,"5,712",464,Single Family Home,5,3,4,15-Jun-18,775000,CA,95122
"197 Vista Ave,","2,068",3,,3,1954,San Jose,38,"5,580",513,Single Family Home,5,4,NR,31-Aug-18,1060000,CA,95127
"1968 Bright Willow Cir,","2,045",4,,5,2005,San Jose,40,"3,600",743,Single Family Home,6,NR,2,25-Jun-18,1520000,CA,95131
"1967 Camden Ave,","1,206",2,,3,1955,San Jose,21,"5,700",912,Single Family Home,5,7,8,15-Jun-18,1100000,CA,95124
"1965 Randolph Dr,","1,344",1,1,3,1951,San Jose,30,"6,400",978,Single Family Home,5,5,5,26-Jun-18,1315000,CA,95128
"1964 Prince George Dr,",456,1,,1,1983,San Jose,70,"1,875",768,Condo/Townhome/Row Home/Co-Op,4,2,NR,20-Aug-18,350000,CA,95116
"196 Noyo Dr,","1,757",2,,3,1966,San Jose,48,"5,320",381,Single Family Home,5,7,6,3-Oct-18,670000,CA,95123
"195 Blossom Hill Rd Lot 210,","1,521",2,,3,2015,San Jose,39,,207,Mfd/Mobile Home,5,4,8,24-Jul-18,315000,CA,95123
"1945 Bel Air Ave,","1,623",2,,3,1948,San Jose,46,"7,440",776,Single Family Home,4,3,7,31-Aug-18,1260000,CA,95126
"1944 Tradan Dr,",712,1,,1,1987,San Jose,29,"1,888",663,Condo/Townhome/Row Home/Co-Op,10,6,NR,24-Jul-18,472000,CA,95132
"1940 Foxworthy Ave,","1,206",2,,3,1955,San Jose,36,"5,734",871,Single Family Home,6,7,8,31-Jul-18,1050000,CA,95124
"1939 El Dorado Ave,","1,367",2,,3,1964,San Jose,29,"5,208",966,Single Family Home,4,3,7,15-Jun-18,1320000,CA,95126
"1935 Kinross Way,","1,898",3,,5,1964,San Jose,88,"6,206",493,Single Family Home,6,3,2,13-Jul-18,935000,CA,95122
"1931 Los Gatos Almaden Rd,","1,233",2,,3,1959,San Jose,54,"6,400",827,Single Family Home,10,8,9,20-Sep-18,1020000,CA,95124
"193 Kona Pl,","1,137",2,,3,1970,San Jose,43,"5,842",901,Single Family Home,8,7,6,8-Aug-18,1025000,CA,95119
"1927 Panama Ave,","1,359",1,1,4,1965,San Jose,23,"6,656",644,Single Family Home,5,3,4,22-Jun-18,875000,CA,95122
"1927 Naglee Ave,","1,207",2,,2,1939,San Jose,,"7,089","1,251",Single Family Home,4,4,7,15-Aug-18,1510000,CA,95126
"1920 Adele Pl,","1,892",2,,4,1957,San Jose,44,"8,050",793,Single Family Home,9,6,6,15-Jun-18,1500000,CA,95125
"1916 Camargo Dr,","1,372",2,,3,1972,San Jose,34,"9,800",875,Single Family Home,7,6,10,13-Jun-18,1200000,CA,95132
"1908 Harris Ave,","1,933",2,,4,1963,San Jose,24,"6,501",812,Single Family Home,6,7,8,13-Jul-18,1570000,CA,95124
"1901 Vollmer Way,",944,1,,3,1954,San Jose,35,"6,350",730,Single Family Home,3,2,3,2-Oct-18,689000,CA,95116
"190 Stillwater Ln,","2,347",3,,5,1977,San Jose,63,"6,050",469,Single Family Home,6,6,8,29-Jun-18,1100000,CA,95139
"1899 Crinan Dr,","1,238",2,,3,1964,San Jose,27,"8,500",654,Single Family Home,6,3,2,12-Jun-18,810000,CA,95122
"1897 Brixton Ct,","1,579",3,,3,1986,San Jose,,"6,160",728,Single Family Home,7,7,10,26-Sep-18,1150000,CA,95132
"18905 Graystone Ln,","3,097",3,,4,1956,San Jose,,0.97,743,Single Family Home,10,8,10,9-Nov-18,2300000,CA,95120
"189 Silcreek Dr,","1,313",2,,2,1984,San Jose,89,"3,080",446,Condo/Townhome/Row Home/Co-Op,3,3,NR,25-Jul-18,586000,CA,95116
"189 Kenbrook Cir,","1,008",2,,2,1987,San Jose,38,528,575,Condo/Townhome/Row Home/Co-Op,3,6,5,21-Jun-18,580000,CA,95111
"1886 Kay Dr,","2,155",2,,3,1959,San Jose,1,"6,600",661,Single Family Home,10,8,9,1-Nov-18,1425000,CA,95124
"1879 Laurinda Dr,","1,012",2,,3,1958,San Jose,34,"6,300","1,045",Single Family Home,10,8,9,11-Oct-18,1057600,CA,95124
"1873 Midnight Cir,","1,391",2,,2,2016,San Jose,54,"1,999",499,Condo/Townhome/Row Home/Co-Op,8,4,9,21-Sep-18,694500,CA,95133
"1868 Crinan Dr,","1,111",2,,3,1964,San Jose,23,"5,800",743,Single Family Home,6,3,2,28-Aug-18,825000,CA,95122
"1865 Bright Willow Cir,","2,150",2,1,4,2005,San Jose,37,"5,400",721,Single Family Home,6,NR,NR,14-Sep-18,1550000,CA,95131
"1860 Foxworthy Ave,","1,260",2,,3,1955,San Jose,30,"6,100",754,Single Family Home,6,7,8,30-Jul-18,950000,CA,95124
"186 Sun Blossom Dr,","1,660",2,,4,1977,San Jose,35,"9,775",633,Single Family Home,3,8,9,25-Jul-18,1050000,CA,95123
"1856 Emory St,","3,004",3,,5,1938,San Jose,61,"8,415",832,Single Family Home,4,3,7,31-Jul-18,2500000,CA,95126
"1853 Junewood Ave,","1,717",2,,4,1979,San Jose,129,"6,000",641,Single Family Home,10,6,10,17-Jul-18,1100000,CA,95132
"1853 Dobbin Dr,","1,459",2,,3,2016,San Jose,47,896,156,Condo/Townhome/Row Home/Co-Op,8,4,NR,28-Sep-18,227500,CA,95133
"1852 Gunston Way,","1,819",2,,3,1955,San Jose,,"5,800",731,Single Family Home,9,8,9,23-Oct-18,1330000,CA,95124
"1848 Rochelle Dr,","1,577",2,,3,1953,San Jose,38,"7,300",793,Single Family Home,6,7,8,20-Aug-18,1250000,CA,95124
"1848 Majestic Way,","1,598",2,,4,1971,San Jose,47,"6,670",745,Single Family Home,7,7,10,8-Aug-18,1190000,CA,95132
"184 Dale Dr,",888,1,,2,1925,San Jose,33,"4,896",760,Single Family Home,4,4,NR,1-Aug-18,674600,CA,95127
"184 Chateau La Salle Dr,","1,440",2,,2,1979,San Jose,91,,174,Mfd/Mobile Home,7,9,NR,14-Sep-18,250000,CA,95111
"1834 Margaret St,","1,109",1,,2,1947,San Jose,36,"6,477",564,Single Family Home,3,2,4,13-Jun-18,625000,CA,95116
"1832 Anne Ct,","2,241",3,,4,1968,San Jose,36,"5,600",745,Single Family Home,8,8,9,27-Jun-18,1670000,CA,95124
"183 Page Mill Dr,","1,243",2,,3,1963,San Jose,40,"5,304",628,Single Family Home,3,4,9,10-Jul-18,780000,CA,95111
"183 Noyo Dr,","2,186",3,,4,1966,San Jose,,"5,000",416,Single Family Home,5,7,6,8-Nov-18,910000,CA,95123
"1822 Camino Leonor,","1,422",2,,2,2007,San Jose,35,"1,226",679,Condo/Townhome/Row Home/Co-Op,6,2,NR,7-Aug-18,965000,CA,95131
"1820 Deep Creek Ct,","1,720",2,1,3,1982,San Jose,43,"2,075",453,Condo/Townhome/Row Home/Co-Op,3,3,5,27-Jun-18,780000,CA,95148
"1818 Camino Leonor,","1,546",2,,3,2007,San Jose,57,"1,226",731,Condo/Townhome/Row Home/Co-Op,6,2,NR,15-Jun-18,1130000,CA,95131
"1811 Wintersong Ct,","2,422",3,,5,1975,San Jose,42,"7,200",561,Single Family Home,6,6,9,10-Jul-18,1358000,CA,95131
"1809 McNiff Pl,","2,876",3,,5,2004,San Jose,8,"5,840",645,Single Family Home,6,7,8,7-Aug-18,1856000,CA,95124
"1798 Oakwood Ave,","1,500",2,,3,1957,San Jose,,"9,460",750,Single Family Home,6,7,8,18-Jun-18,1125000,CA,95124
"1796 Wyrick Ave,","1,200",2,,3,1959,San Jose,1,"7,068","1,129",Single Family Home,9,8,9,28-Aug-18,1355000,CA,95124
"1794 Michon Ct,","2,426",2,1,5,1969,San Jose,38,0.25,721,Single Family Home,8,8,9,15-Jun-18,1750000,CA,95124
"179 Manton Dr,","1,400",2,,4,1966,San Jose,,"5,000",632,Single Family Home,5,7,6,29-Oct-18,885000,CA,95123
"1787 Mount Rushmore Dr,","1,455",2,1,3,1960,San Jose,34,"5,200",540,Single Family Home,6,3,5,19-Sep-18,785000,CA,95127
"1786 The Alameda,","13,917",,,6,1958,San Jose,138,0.54,560,Multi-Family Home,4,3,7,1-Aug-18,7800000,CA,95126
"1774 Locksley Park Dr,","1,480",2,,4,1972,San Jose,,"6,090",430,Single Family Home,7,7,10,11-Sep-18,636500,CA,95132
"1770 Phantom Ave,","2,339",3,,4,1954,San Jose,,"9,625",898,Single Family Home,3,4,6,17-Jul-18,2100000,CA,95125
"1770 Fumia Ct,","2,464",3,,5,1997,San Jose,33,"3,840",670,Single Family Home,6,1,NR,13-Aug-18,1650000,CA,95131
"1770 Cleveland Ave,","1,380",1,1,3,1945,San Jose,41,"6,534","1,007",Single Family Home,4,4,7,20-Aug-18,1390000,CA,95126
"1767 Foley Ave,","1,482",3,,5,1959,San Jose,129,"6,566",466,Single Family Home,5,3,4,17-Jul-18,690000,CA,95122
"1763 Foxworthy Ave,","1,320",2,,4,1954,San Jose,,"5,890",902,Single Family Home,5,7,8,14-Sep-18,1190000,CA,95124
"1758 Cross Way Unit 255,","1,533",2,1,3,2010,San Jose,21,715,701,Condo/Townhome/Row Home/Co-Op,8,6,6,22-Jun-18,1075000,CA,95125
"175 W Saint James St Unit 1106,","1,190",2,,2,2006,San Jose,41,285,758,Condo/Townhome/Row Home/Co-Op,3,3,7,25-Jul-18,901568,CA,95110
"175 W Saint James St Unit 1005,",904,1,,1,2006,San Jose,39,285,824,Condo/Townhome/Row Home/Co-Op,3,NR,7,21-Sep-18,745000,CA,95110
"1732 Cooley Dr,","1,651",2,,4,1980,San Jose,225,"5,994",363,Single Family Home,3,2,4,21-Jun-18,600000,CA,95116
"1730 Naglee Ave,","1,680",2,,3,1967,San Jose,29,"6,731",878,Single Family Home,4,3,7,18-Jul-18,1475000,CA,95126
"1730 Lorenzen Dr,","2,185",2,1,4,1961,San Jose,70,"7,085",645,Single Family Home,9,6,6,3-Aug-18,1410000,CA,95124
"173 Senter Rd,","1,308",2,,4,1959,San Jose,,"5,000",539,Single Family Home,3,4,5,6-Jul-18,705000,CA,95111
"1723 Morning Glory Ln,","1,346",2,,3,1959,San Jose,22,"7,000","1,003",Single Family Home,8,8,9,29-Jun-18,1350000,CA,95124
"1717 Winston St,","1,666",2,1,3,1989,San Jose,36,"2,880",660,Condo/Townhome/Row Home/Co-Op,6,6,9,22-Jun-18,1100000,CA,95131
"1717 Askham Place Ct,","1,320",2,,3,1974,San Jose,40,"6,000",670,Single Family Home,4,4,8,29-Aug-18,885000,CA,95121
"1711 Willowhurst Ave,","1,601",2,,3,1939,San Jose,,"7,000","1,109",Single Family Home,3,4,5,22-Jun-18,1775000,CA,95125
"1711 Tustin Dr,","1,545",2,,4,1972,San Jose,48,"5,500",537,Single Family Home,3,4,8,24-Jul-18,830000,CA,95122
"1711 Mossbrook Ave,","1,785",2,,4,1963,San Jose,38,"6,720","1,007",Single Family Home,6,7,7,15-Jun-18,1798000,CA,95130
"1707 Hogar Dr,","1,060",1,,3,1954,San Jose,,"5,000",802,Single Family Home,6,7,8,19-Sep-18,850000,CA,95124
"1703 Via Lugano,","2,099",2,1,4,1998,San Jose,39,"3,240",762,Single Family Home,10,9,10,19-Jun-18,1600000,CA,95120
"1703 Alder Creek Ct,","1,622",2,1,3,1974,San Jose,42,"2,075",475,Condo/Townhome/Row Home/Co-Op,3,3,5,7-Aug-18,770000,CA,95148
"1701 Brooklyn Ave,","1,204",1,,3,1951,San Jose,99,"5,814",814,Single Family Home,4,3,7,7-Aug-18,980000,CA,95128
"1701 Blossom Hill Rd,","1,396",2,,4,1959,San Jose,73,"6,540",985,Single Family Home,8,8,9,29-Oct-18,1375000,CA,95124
"1700 Fan St,","2,009",3,,4,1989,San Jose,30,"2,880",612,Condo/Townhome/Row Home/Co-Op,6,6,9,13-Jul-18,1230000,CA,95131
"1699 Clovis Ave,","1,396",2,,4,1959,San Jose,26,"7,320",949,Single Family Home,8,8,9,16-Jul-18,1325000,CA,95124
"1698 Whitton Ave,","1,328",2,,3,1940,San Jose,29,"3,354",633,Single Family Home,3,NR,4,13-Jun-18,840000,CA,95116
"1695 Cherry Ave,","2,315",3,1,4,1956,San Jose,84,"5,475",728,Single Family Home,7,6,6,6-Sep-18,1685000,CA,95125
"169 Millar Ave,","1,328",2,,3,1945,San Jose,46,"6,790",546,Single Family Home,4,4,NR,9-Jul-18,725000,CA,95127
"1683 Sandyrock Ct,","1,954",2,1,3,1977,San Jose,40,"2,128",632,Condo/Townhome/Row Home/Co-Op,9,6,6,23-Jul-18,1235000,CA,95125
"1681 Mabury Rd,","1,778",3,,3,2007,San Jose,,"1,778",579,Condo/Townhome/Row Home/Co-Op,6,6,9,28-Sep-18,1030000,CA,95133
"168 Quail Hollow Dr,","1,440",2,,2,1974,San Jose,60,,125,Mfd/Mobile Home,3,5,5,3-Jul-18,180000,CA,95128
"1679 Dry Creek Rd,","2,278",3,,4,1967,San Jose,,"7,980",821,Single Family Home,9,6,6,5-Nov-18,1870000,CA,95125
"1677 Salamoni Ct,","2,083",2,1,3,2005,San Jose,42,"3,215",586,Single Family Home,6,6,9,13-Jul-18,1220000,CA,95133
"1676 Honeysuckle Dr,","1,650",3,,5,1968,San Jose,,"6,250",545,Single Family Home,1,4,4,18-Jul-18,900000,CA,95122
"1672 Lorient Ter,","1,369",2,,2,2007,San Jose,49,"1,369",687,Condo/Townhome/Row Home/Co-Op,6,6,9,27-Jul-18,940000,CA,95133
"1670 Whitton Ave,","1,143",1,,2,1940,San Jose,,"5,360",643,Single Family Home,3,2,3,23-Oct-18,735000,CA,95116
"1670 Husted Ave,","1,582",2,,3,1961,San Jose,36,"6,405",857,Single Family Home,7,6,6,27-Jul-18,1356300,CA,95125
"1669 Danromas Way,","1,894",2,1,4,1969,San Jose,22,"6,000","1,015",Single Family Home,9,9,10,10-Aug-18,1922000,CA,95129
"1668 Tupolo Dr,","1,438",3,,3,1992,San Jose,,"3,840",930,Single Family Home,9,8,8,28-Sep-18,1337000,CA,95124
"1666 Pinetree Ct,","1,740",2,,4,1974,San Jose,44,"7,700",667,Single Family Home,6,6,2,1-Aug-18,1160000,CA,95131
"1660 Duvall Dr,","1,716",3,,4,1958,San Jose,67,"6,324",241,Single Family Home,6,7,7,14-Jun-18,414000,CA,95130
"1656 Via Fortuna,","2,053",2,1,3,1997,San Jose,36,"3,240",682,Single Family Home,10,9,10,6-Jul-18,1400000,CA,95120
"1653 Hillsdale Ave Unit 5,","2,053",3,1,4,2013,San Jose,67,"1,452",535,Condo/Townhome/Row Home/Co-Op,7,6,6,21-Aug-18,1098000,CA,95124
"1650 Hanchett Ave,","2,022",2,,3,1939,San Jose,39,"7,952",781,Single Family Home,4,4,7,13-Jul-18,1580000,CA,95128
"165 Blossom Hill Rd,","1,560",2,,3,1997,San Jose,107,,183,Mfd/Mobile Home,5,4,9,15-Jun-18,286000,CA,95123
"1648 Fairwood Ave,","1,966",2,,4,1959,San Jose,80,"6,180",763,Single Family Home,9,6,6,15-Jun-18,1500000,CA,95125
"1644 Fallbrook Ave,","2,323",3,,4,1962,San Jose,35,"9,800",775,Single Family Home,6,7,7,10-Jul-18,1800000,CA,95130
"1644 Creek Dr,","1,754",3,1,4,1958,San Jose,99,"8,840",820,Single Family Home,8,6,6,21-Sep-18,1439000,CA,95125
"1643 Valley Crest Dr,","1,828",2,1,4,1987,San Jose,26,"3,430",763,Single Family Home,6,6,1,27-Jun-18,1395000,CA,95131
"1638 Peachwood Dr,","2,360",3,,4,1972,San Jose,,"4,000",593,Single Family Home,5,7,10,18-Jul-18,1400000,CA,95132
"1636 Town Club Dr,","1,280",2,,3,1962,San Jose,93,"5,340",938,Single Family Home,8,5,8,12-Jul-18,1200000,CA,95124
"1634 Virginia Pl,",864,1,,2,1947,San Jose,48,"7,500",781,Single Family Home,3,2,3,3-Oct-18,675000,CA,95116
"163 El Bosque Dr,","1,392",2,,3,1976,San Jose,18,,136,Mfd/Mobile Home,6,NR,8,3-Aug-18,189000,CA,95134
"1628 Hallbrook Dr,","1,628",2,,3,1961,San Jose,1,"6,200",565,Single Family Home,8,5,8,4-Oct-18,920000,CA,95124
"1628 Bowling Ln,","2,133",3,,3,1962,San Jose,64,"6,600",656,Single Family Home,8,8,8,15-Jun-18,1400000,CA,95118
"1626 Marsh St,","1,200",2,,3,1958,San Jose,35,"5,300",708,Single Family Home,5,3,4,15-Jun-18,850000,CA,95122
"1623 Melody Ln,","1,092",2,,3,1956,San Jose,52,"5,459",760,Single Family Home,3,NR,NR,13-Aug-18,830000,CA,95133
"162 Venado Way,","1,120",1,1,3,1966,San Jose,41,"5,141",835,Single Family Home,5,7,9,19-Jun-18,935000,CA,95123
"1618 Fairlawn Ave,","1,408",2,,4,1958,San Jose,13,"6,386",980,Single Family Home,9,6,6,25-Sep-18,1380000,CA,95125
"1616 Trona Way,","1,523",2,,3,1964,San Jose,31,"6,732",909,Single Family Home,7,6,6,14-Sep-18,1385000,CA,95125
"1611 Thorncrest Dr,",913,2,,2,1987,San Jose,49,"1,200",865,Condo/Townhome/Row Home/Co-Op,6,6,1,27-Jul-18,789888,CA,95131
"1611 Hillsdale Ave,","1,140",1,,4,1953,San Jose,48,"5,985",753,Single Family Home,7,6,6,19-Jun-18,858000,CA,95118
"161 Herlong Ave,","1,400",2,,4,1966,San Jose,78,"5,000",586,Single Family Home,5,7,6,28-Aug-18,820000,CA,95123
"1609 Clovis Ave,","1,220",2,,3,1957,San Jose,32,"7,020",853,Single Family Home,8,8,9,15-Jun-18,1040500,CA,95124
"1608 Lincoln Ave,","2,072",3,,5,1909,San Jose,50,"6,552",724,Multi-Family Home,7,6,6,15-Jun-18,1500000,CA,95125
"1605 Fairway Green Cir,","1,672",2,1,3,1988,San Jose,37,"1,764",685,Condo/Townhome/Row Home/Co-Op,6,6,1,7-Sep-18,1145000,CA,95131
"1599 Mercado Way,","1,693",2,1,3,2014,San Jose,43,"1,700",721,Single Family Home,6,6,1,7-Sep-18,1220000,CA,95131
"1599 Farringdon Dr,","2,150",3,,6,1971,San Jose,72,"5,664",451,Single Family Home,5,4,5,31-Aug-18,970000,CA,95127
"1597 Turriff Way,","2,828",3,,6,1973,San Jose,100,"6,300",535,Single Family Home,7,7,10,20-Jul-18,1513000,CA,95132
"1595 Camden Village Way,","1,539",2,1,3,1982,San Jose,56,"2,077",669,Condo/Townhome/Row Home/Co-Op,9,8,8,15-Jun-18,1030000,CA,95124
"1594 Brookvale Dr,",985,1,1,2,1973,San Jose,40,800,"1,168",Condo/Townhome/Row Home/Co-Op,9,9,10,7-Aug-18,1150000,CA,95129
"1590 Willowmont Ave,","1,426",2,1,3,1958,San Jose,32,"6,324",968,Single Family Home,8,5,8,6-Aug-18,1381000,CA,95118
"15888 Alta Vista Way,","1,380",2,,3,1958,San Jose,35,0.39,588,Single Family Home,5,4,NR,27-Jul-18,812000,CA,95127
"1588 Hillsdale Ave,","1,890",2,1,4,1962,San Jose,42,"6,890",622,Single Family Home,8,5,8,12-Sep-18,1175000,CA,95118
"1581 Laurelwood Crossing Ter,","3,289",4,,5,2005,San Jose,101,"6,119",593,Single Family Home,9,9,8,19-Jul-18,1950000,CA,95138
"1580 Wharton Rd,","2,504",3,,5,1997,San Jose,50,"5,662",603,Single Family Home,7,7,10,29-Aug-18,1510000,CA,95132
"15798 Alta Vista Way,","2,648",3,1,4,1965,San Jose,55,0.27,531,Single Family Home,5,4,NR,13-Jun-18,1405000,CA,95127
"1576 Calco Creek Dr,","2,659",3,,4,1999,San Jose,51,0.43,553,Single Family Home,5,NR,5,30-Jun-18,1470000,CA,95127
"1575 Four Oaks Cir,",676,1,,1,1986,San Jose,42,"1,307",688,Condo/Townhome/Row Home/Co-Op,5,7,10,12-Jul-18,465000,CA,95131
"1573 Jacob Ave,","1,836",3,,4,1959,San Jose,,"6,200",708,Single Family Home,8,5,8,28-Sep-18,1300000,CA,95118
"1568 Marietta Dr,","1,585",2,,3,1960,San Jose,35,"6,441",826,Single Family Home,8,8,8,17-Aug-18,1310000,CA,95118
"1568 Ilikai Ave,","1,956",2,,4,1975,San Jose,38,"6,260",845,Single Family Home,9,8,8,27-Jul-18,1653000,CA,95118
"1562 Clayton Rd,","1,424",2,,4,1976,San Jose,33,"8,040",583,Single Family Home,3,3,5,21-Jul-18,830000,CA,95127
"1561 Santa Inez Dr,","2,173",2,,5,1956,San Jose,,"8,814",690,Single Family Home,3,4,6,14-Sep-18,1500000,CA,95125
"1558 Thornbriar Dr,",913,2,,2,1987,San Jose,,950,849,Condo/Townhome/Row Home/Co-Op,6,6,1,11-Oct-18,775000,CA,95131
"1558 Shasta Ave,","2,011",2,1,3,1930,San Jose,42,"5,640",693,Single Family Home,4,4,7,23-Aug-18,1393000,CA,95126
"1558 Kooser Rd,","1,211",2,,3,1961,San Jose,54,"6,000",846,Single Family Home,8,8,8,17-Oct-18,1025000,CA,95118
"1552 Shore Dr,","1,693",2,1,3,2014,San Jose,38,"1,700",789,Single Family Home,6,6,1,10-Jul-18,1336500,CA,95131
"1550 Technology Dr Unit 1108,","1,264",2,,2,2005,San Jose,93,"1,264",672,Condo/Townhome/Row Home/Co-Op,6,4,1,6-Jul-18,850000,CA,95110
"1550 Technology Dr Unit 1070,","1,133",2,,2,2005,San Jose,41,"1,133",752,Condo/Townhome/Row Home/Co-Op,6,4,1,13-Jun-18,852000,CA,95110
"1548 Saint Francis Dr,","1,542",2,,3,1955,San Jose,48,"7,455",934,Single Family Home,3,4,5,3-Jul-18,1440000,CA,95125
"1544 Willow St,","1,983",2,,3,1910,San Jose,85,"6,280",696,Single Family Home,7,6,6,1-Aug-18,1380000,CA,95125
"1542 Meadow Ridge Cir,",896,1,,2,2018,San Jose,58,435.6,765,Condo/Townhome/Row Home/Co-Op,6,6,1,21-Sep-18,685000,CA,95131
"1542 Grace Ave,","2,055",2,,3,2012,San Jose,36,"8,375",905,Single Family Home,3,4,5,5-Jul-18,1860000,CA,95125
"1541 San Gabriel Way,","2,335",3,,4,1955,San Jose,57,"7,810",621,Single Family Home,3,4,5,5-Jul-18,1450000,CA,95125
"1539 San Andreas Ave,","1,634",2,,4,1954,San Jose,50,"6,664",673,Single Family Home,7,6,6,7-Sep-18,1100000,CA,95118
"1537 Glenpine Dr,","1,090",2,,2,1971,San Jose,23,"2,016",229,Condo/Townhome/Row Home/Co-Op,7,6,6,18-Jul-18,250000,CA,95125
"1536 Alma Ter,",784,1,,1,1984,San Jose,,435.6,733,Condo/Townhome/Row Home/Co-Op,8,6,6,2-Oct-18,575000,CA,95125
"1533 Georgetta Dr,","1,214",2,,3,1952,San Jose,,"6,195","1,110",Single Family Home,9,6,6,6-Jul-18,1348000,CA,95125
"1530 Maxine Ave,","1,336",1,,3,1951,San Jose,35,"6,100",850,Single Family Home,9,6,6,29-Aug-18,1135000,CA,95125
"1530 Cross Way,","1,080",1,1,3,1953,San Jose,114,"6,600",852,Single Family Home,8,6,6,19-Sep-18,920000,CA,95125
"1529 Sanborn Ave,","2,365",3,,5,1900,San Jose,40,"5,805",486,Multi-Family Home,8,6,6,18-Jun-18,1150000,CA,95110
"1529 Puerto Vallarta Dr,","1,670",2,,4,1965,San Jose,,"8,774",874,Single Family Home,9,8,8,23-Oct-18,1458888,CA,95120
"1529 Kooser Rd,","1,272",2,,3,1958,San Jose,28,"6,480",989,Single Family Home,8,8,8,20-Aug-18,1258000,CA,95118
"1528 San Andreas Ave,","1,136",1,,3,1954,San Jose,35,"6,000",876,Single Family Home,7,6,6,18-Sep-18,995000,CA,95118
"1525 Shumaker Way,",849,2,,2,1987,San Jose,17,"3,500",565,Single Family Home,6,6,2,24-Jul-18,480000,CA,95131
"1524 Marlene Ct,","1,308",2,,2,1985,San Jose,,435,578,Condo/Townhome/Row Home/Co-Op,4,5,8,5-Nov-18,756000,CA,95118
"1524 Hallbrook Dr,","1,293",2,,3,1961,San Jose,41,"6,000",909,Single Family Home,8,5,8,30-Jul-18,1175000,CA,95118
"1522 Arata Ct,","1,887",2,1,4,1964,San Jose,35,"6,240",893,Single Family Home,8,6,6,18-Sep-18,1685000,CA,95125
"1520 E Capitol Expy Spc 52C,","1,440",3,,3,2017,San Jose,59,,233,Mfd/Mobile Home,4,4,8,10-Aug-18,335000,CA,95121
"152 Sunnyslope Ave,","1,190",2,,3,1945,San Jose,26,"6,750",685,Single Family Home,4,4,NR,19-Jun-18,815000,CA,95127
"1517 Glencrest Dr,","1,910",2,,4,1962,San Jose,55,"6,000",628,Single Family Home,8,5,8,12-Sep-18,1200000,CA,95118
"15158 Charmeran Ave,","2,173",2,,3,1947,San Jose,,"7,965",644,Single Family Home,9,8,NR,26-Sep-18,1400000,CA,95124
"1510 Santa Monica Ave,","1,144",2,,3,1954,San Jose,28,"6,510","1,038",Single Family Home,7,6,6,31-Aug-18,1188000,CA,95118
"1508 Rhodesia Way,","1,441",2,1,3,1975,San Jose,63,"1,575",677,Condo/Townhome/Row Home/Co-Op,3,4,5,16-Jul-18,975000,CA,95126
"1508 Briartree Dr,",922,2,,2,1987,San Jose,34,"1,200",841,Condo/Townhome/Row Home/Co-Op,6,6,1,26-Jul-18,775000,CA,95131
"1505 Hillsdale Ave,","1,612",2,,3,1954,San Jose,,"7,956",689,Single Family Home,7,6,6,25-Oct-18,1110000,CA,95118
"1498 Karl St,","1,609",2,,3,1963,San Jose,41,"6,800",466,Single Family Home,5,3,4,10-Oct-18,750000,CA,95122
"1497 Portobelo Dr,","1,579",2,,3,1967,San Jose,51,"7,035",782,Single Family Home,9,8,8,2-Aug-18,1235000,CA,95118
"1495 Norman Ave,","2,024",3,,3,1952,San Jose,,"5,880",786,Single Family Home,3,4,6,9-Nov-18,1590000,CA,95125
"1493 Gerhardt Ave,","1,650",2,,3,1959,San Jose,37,"8,330",835,Single Family Home,7,6,6,5-Sep-18,1378000,CA,95125
"14906 Sutton Dr,","2,599",3,,5,1950,San Jose,20,0.27,731,Single Family Home,9,8,9,11-Jun-18,1900000,CA,95124
"1490 San Marcos Dr,","1,938",2,1,3,1964,San Jose,35,"6,000",645,Single Family Home,5,7,10,27-Jul-18,1250000,CA,95132
"1490 Maxine Ave,","1,130",2,,3,1951,San Jose,44,"6,100","1,106",Single Family Home,9,6,6,31-Aug-18,1250000,CA,95125
"1490 Calaveras Ave,","2,580",2,1,4,1937,San Jose,35,"7,850",570,Single Family Home,4,3,7,14-Aug-18,1470000,CA,95126
"1489 Mount Hamilton View Dr,","1,136",1,,2,1930,San Jose,46,"5,843",660,Single Family Home,3,NR,NR,20-Jul-18,750000,CA,95116
"1485 Meadow Glen Way,","1,478",2,,4,1974,San Jose,72,"6,000",568,Single Family Home,4,4,8,10-Aug-18,840000,CA,95121
"1485 Gerhardt Ave,","1,903",3,,4,1958,San Jose,,"8,925",797,Single Family Home,7,6,6,29-Oct-18,1517000,CA,95125
"1485 De Palma Dr,","2,013",2,1,4,1968,San Jose,40,"7,904",706,Single Family Home,9,8,8,17-Jul-18,1422000,CA,95120
"14842 Nelson Way,","1,454",2,,2,1950,San Jose,60,"9,375","1,049",Single Family Home,9,8,NR,21-Aug-18,1525000,CA,95124
